통계년월,통계시도명,통계시군구명,장애유형,성별,수급자수
202206,전라남도,신안군,언어,남성,4
202206,전라남도,신안군,언어,여성,2
202206,전라남도,신안군,지적,남성,116
202206,전라남도,신안군,지체,남성,65
202206,전라남도,신안군,지적,여성,41
202206,전라남도,신안군,뇌병변,남성,36
202206,전라남도,신안군,뇌병변,여성,41
202206,전라남도,신안군,지체,여성,41
202206,전라남도,신안군,자폐성,남성,2
202206,전라남도,신안군,정신,남성,16
202206,전라남도,신안군,정신,여성,10
202206,전라남도,신안군,신장,남성,27
202206,전라남도,신안군,신장,여성,15
202206,전라남도,신안군,심장,남성,1
202206,전라남도,신안군,호흡기,남성,1
202206,전라남도,신안군,시각,남성,20
202206,전라남도,신안군,안면,여성,2
202206,전라남도,신안군,뇌전증,남성,1
202206,전라남도,신안군,시각,여성,28
202206,전라남도,신안군,청각,남성,53
202206,경상북도,포항시,청각,남성,194
202206,경상북도,포항시,청각,여성,222
202206,경상북도,포항시,언어,남성,25
202206,경상북도,포항시,언어,여성,13
202206,경상북도,포항시,지적,남성,600
202206,경상북도,포항시,지적,여성,408
202206,경상북도,포항시,뇌병변,남성,325
202206,경상북도,포항시,뇌병변,여성,318
202206,경상북도,포항시,자폐성,남성,101
202206,경상북도,포항시,자폐성,여성,15
202206,경상북도,포항시,정신,남성,179
202206,경상북도,포항시,정신,여성,138
202206,경상북도,포항시,지체,여성,300
202206,경상북도,포항시,신장,남성,314
202206,경상북도,포항시,신장,여성,224
202206,경상북도,포항시,심장,남성,9
202206,경상북도,포항시,심장,여성,3
202206,경상북도,포항시,호흡기,남성,25
202206,경상북도,포항시,호흡기,여성,8
202206,경상북도,포항시,안면,여성,1
202206,경상북도,포항시,뇌전증,남성,2
202206,경상북도,포항시,뇌전증,여성,2
202206,경상북도,포항시,지체,남성,422
202206,경상북도,포항시,시각,남성,137
202206,경상북도,포항시,시각,여성,143
202206,경상북도,경주시,지체,남성,223
202206,경상북도,경주시,청각,여성,138
202206,경상북도,경주시,언어,남성,8
202206,경상북도,경주시,언어,여성,6
202206,경상북도,경주시,지적,남성,345
202206,경상북도,경주시,지적,여성,243
202206,경상북도,경주시,지체,여성,138
202206,경상북도,경주시,뇌병변,남성,152
202206,경상북도,경주시,뇌병변,여성,175
202206,경상북도,경주시,자폐성,남성,34
202206,경상북도,경주시,자폐성,여성,8
202206,경상북도,경주시,정신,남성,79
202206,경상북도,경주시,정신,여성,70
202206,경상북도,경주시,신장,남성,154
202206,경상북도,경주시,신장,여성,123
202206,경상북도,경주시,심장,남성,2
202206,경상북도,경주시,심장,여성,1
202206,경상북도,경주시,호흡기,남성,15
202206,경상북도,경주시,호흡기,여성,5
202206,경상북도,경주시,안면,남성,1
202206,경상북도,경주시,안면,여성,1
202206,경상북도,경주시,시각,남성,81
202206,경상북도,경주시,뇌전증,남성,1
202206,경상북도,경주시,시각,여성,86
202206,경상북도,경주시,청각,남성,143
202206,경상북도,김천시,청각,여성,109
202206,경상북도,김천시,언어,남성,4
202206,경상북도,김천시,언어,여성,2
202206,경상북도,김천시,지체,남성,167
202206,경상북도,김천시,지적,남성,252
202206,경상북도,김천시,지적,여성,207
202206,경상북도,김천시,지체,여성,95
202206,경상북도,김천시,뇌병변,남성,100
202206,경상북도,김천시,뇌병변,여성,110
202206,경상북도,김천시,자폐성,남성,24
202206,경상북도,김천시,자폐성,여성,6
202206,경상북도,김천시,정신,남성,124
202206,경상북도,김천시,정신,여성,105
202206,경상북도,김천시,신장,남성,83
202206,경상북도,김천시,신장,여성,68
202206,경상북도,김천시,심장,남성,1
202206,경상북도,김천시,심장,여성,1
202206,경상북도,김천시,호흡기,남성,8
202206,경상북도,김천시,호흡기,여성,2
202206,경상북도,김천시,안면,남성,1
202206,경상북도,김천시,안면,여성,1
202206,경상북도,김천시,뇌전증,남성,2
202206,경상북도,김천시,시각,남성,59
202206,경상북도,김천시,시각,여성,51
202206,경상북도,김천시,청각,남성,77
202206,경상북도,안동시,청각,남성,96
202206,경상북도,안동시,청각,여성,101
202206,경상북도,안동시,언어,남성,8
202206,경상북도,안동시,언어,여성,8
202206,경상북도,안동시,지적,남성,513
202206,경상북도,안동시,지적,여성,363
202206,경상북도,안동시,뇌병변,남성,182
202206,경상북도,안동시,뇌병변,여성,170
202206,경상북도,안동시,자폐성,남성,35
202206,경상북도,안동시,자폐성,여성,10
202206,경상북도,안동시,정신,남성,169
202206,경상북도,안동시,정신,여성,114
202206,경상북도,안동시,지체,여성,159
202206,경상북도,안동시,신장,남성,96
202206,경상북도,안동시,신장,여성,71
202206,경상북도,안동시,호흡기,남성,11
202206,경상북도,안동시,안면,남성,4
202206,경상북도,안동시,안면,여성,2
202206,경상북도,안동시,장루.요루,여성,1
202206,경상북도,안동시,뇌전증,남성,2
202206,경상북도,안동시,시각,남성,49
202206,경상북도,안동시,지체,남성,243
202206,경상북도,안동시,시각,여성,80
202206,경상북도,구미시,청각,여성,101
202206,경상북도,구미시,언어,남성,4
202206,경상북도,구미시,지체,남성,174
202206,경상북도,구미시,언어,여성,7
202206,경상북도,구미시,지적,남성,388
202206,경상북도,구미시,지적,여성,270
202206,경상북도,구미시,뇌병변,남성,169
202206,경상북도,구미시,뇌병변,여성,165
202206,경상북도,구미시,자폐성,남성,70
202206,경상북도,구미시,자폐성,여성,12
202206,경상북도,구미시,정신,남성,70
202206,경상북도,구미시,지체,여성,111
202206,경상북도,구미시,정신,여성,67
202206,경상북도,구미시,신장,남성,166
202206,경상북도,구미시,신장,여성,138
202206,경상북도,구미시,심장,남성,1
202206,경상북도,구미시,심장,여성,1
202206,경상북도,구미시,호흡기,남성,18
202206,경상북도,구미시,호흡기,여성,7
202206,경상북도,구미시,안면,여성,2
202206,경상북도,구미시,장루.요루,남성,1
202206,경상북도,구미시,뇌전증,남성,1
202206,경상북도,구미시,뇌전증,여성,1
202206,경상북도,구미시,시각,남성,61
202206,경상북도,구미시,시각,여성,81
202206,경상북도,구미시,청각,남성,71
202206,경상북도,영주시,청각,남성,59
202206,경상북도,영주시,청각,여성,70
202206,경상북도,영주시,언어,남성,10
202206,경상북도,영주시,언어,여성,6
202206,경상북도,영주시,지적,남성,267
202206,경상북도,영주시,지적,여성,210
202206,경상북도,영주시,뇌병변,남성,100
202206,경상북도,영주시,뇌병변,여성,119
202206,경상북도,영주시,자폐성,남성,24
202206,경상북도,영주시,자폐성,여성,2
202206,경상북도,영주시,정신,남성,78
202206,경상북도,영주시,정신,여성,74
202206,경상북도,영주시,지체,여성,60
202206,경상북도,영주시,신장,남성,62
202206,경상북도,영주시,신장,여성,51
202206,경상북도,영주시,심장,여성,1
202206,경상북도,영주시,호흡기,남성,7
202206,경상북도,영주시,호흡기,여성,3
202206,경상북도,영주시,간,남성,1
202206,경상북도,영주시,안면,남성,2
202206,경상북도,영주시,뇌전증,남성,1
202206,경상북도,영주시,뇌전증,여성,2
202206,경상북도,영주시,지체,남성,134
202206,경상북도,영주시,시각,남성,50
202206,경상북도,영주시,시각,여성,44
202206,경상북도,영천시,지체,남성,123
202206,경상북도,영천시,청각,여성,66
202206,경상북도,영천시,언어,남성,3
202206,경상북도,영천시,언어,여성,4
202206,경상북도,영천시,지적,남성,261
202206,경상북도,영천시,지적,여성,187
202206,경상북도,영천시,지체,여성,69
202206,경상북도,영천시,뇌병변,남성,94
202206,경상북도,영천시,뇌병변,여성,85
202206,경상북도,영천시,자폐성,남성,15
202206,경상북도,영천시,자폐성,여성,4
202206,경상북도,영천시,정신,남성,45
202206,경상북도,영천시,정신,여성,39
202206,경상북도,영천시,신장,남성,76
202206,경상북도,영천시,신장,여성,49
202206,경상북도,영천시,심장,여성,1
202206,경상북도,영천시,호흡기,남성,10
202206,경상북도,영천시,호흡기,여성,2
202206,경상북도,영천시,안면,남성,2
202206,경상북도,영천시,시각,남성,42
202206,경상북도,영천시,뇌전증,남성,3
202206,경상북도,영천시,뇌전증,여성,2
202206,경상북도,영천시,시각,여성,41
202206,경상북도,영천시,청각,남성,47
202206,경상북도,상주시,청각,여성,85
202206,경상북도,상주시,언어,남성,6
202206,경상북도,상주시,언어,여성,1
202206,경상북도,상주시,지체,남성,135
202206,경상북도,상주시,지적,남성,236
202206,경상북도,상주시,지적,여성,160
202206,경상북도,상주시,지체,여성,93
202206,경상북도,상주시,뇌병변,남성,71
202206,경상북도,상주시,뇌병변,여성,103
202206,경상북도,상주시,자폐성,남성,16
202206,경상북도,상주시,정신,남성,74
202206,경상북도,상주시,정신,여성,51
202206,경상북도,상주시,신장,남성,84
202206,경상북도,상주시,신장,여성,58
202206,경상북도,상주시,호흡기,남성,6
202206,경상북도,상주시,호흡기,여성,2
202206,경상북도,상주시,간,여성,1
202206,경상북도,상주시,안면,남성,1
202206,경상북도,상주시,안면,여성,1
202206,경상북도,상주시,시각,남성,25
202206,경상북도,상주시,시각,여성,55
202206,경상북도,상주시,청각,남성,85
202206,경상북도,문경시,청각,여성,61
202206,경상북도,문경시,언어,여성,2
202206,경상북도,문경시,지체,남성,121
202206,경상북도,문경시,지적,남성,151
202206,경상북도,문경시,지적,여성,100
202206,경상북도,문경시,뇌병변,남성,54
202206,경상북도,문경시,뇌병변,여성,69
202206,경상북도,문경시,자폐성,남성,14
202206,경상북도,문경시,자폐성,여성,2
202206,경상북도,문경시,정신,남성,36
202206,경상북도,문경시,지체,여성,71
202206,경상북도,문경시,정신,여성,22
202206,경상북도,문경시,신장,남성,38
202206,경상북도,문경시,신장,여성,30
202206,경상북도,문경시,심장,남성,2
202206,경상북도,문경시,호흡기,남성,7
202206,경상북도,문경시,호흡기,여성,2
202206,경상북도,문경시,안면,남성,1
202206,경상북도,문경시,뇌전증,여성,1
202206,경상북도,문경시,시각,남성,32
202206,경상북도,문경시,시각,여성,46
202206,경상북도,문경시,청각,남성,39
202206,경상북도,경산시,청각,여성,91
202206,경상북도,경산시,언어,남성,13
202206,경상북도,경산시,언어,여성,6
202206,경상북도,경산시,지체,남성,155
202206,경상북도,경산시,지적,남성,500
202206,경상북도,경산시,지적,여성,323
202206,경상북도,경산시,뇌병변,남성,161
202206,경상북도,경산시,뇌병변,여성,176
202206,경상북도,경산시,자폐성,남성,36
202206,경상북도,경산시,자폐성,여성,7
202206,경상북도,경산시,정신,남성,74
202206,경상북도,경산시,지체,여성,92
202206,경상북도,경산시,정신,여성,70
202206,경상북도,경산시,신장,남성,160
202206,경상북도,경산시,신장,여성,114
202206,경상북도,경산시,심장,남성,1
202206,경상북도,경산시,심장,여성,1
202206,경상북도,경산시,호흡기,남성,10
202206,경상북도,경산시,호흡기,여성,2
202206,경상북도,경산시,뇌전증,남성,3
202206,경상북도,경산시,뇌전증,여성,3
202206,경상북도,경산시,시각,남성,42
202206,경상북도,경산시,시각,여성,48
202206,경상북도,경산시,청각,남성,85
202206,경상북도,군위군,청각,남성,21
202206,경상북도,군위군,청각,여성,28
202206,경상북도,군위군,언어,남성,3
202206,경상북도,군위군,언어,여성,1
202206,경상북도,군위군,지적,남성,76
202206,경상북도,군위군,지체,남성,29
202206,경상북도,군위군,지적,여성,40
202206,경상북도,군위군,뇌병변,남성,22
202206,경상북도,군위군,뇌병변,여성,18
202206,경상북도,군위군,지체,여성,14
202206,경상북도,군위군,자폐성,남성,5
202206,경상북도,군위군,자폐성,여성,2
202206,경상북도,군위군,정신,남성,10
202206,경상북도,군위군,정신,여성,14
202206,경상북도,군위군,신장,남성,13
202206,경상북도,군위군,신장,여성,12
202206,경상북도,군위군,심장,여성,1
202206,경상북도,군위군,호흡기,남성,1
202206,경상북도,군위군,시각,남성,12
202206,경상북도,군위군,뇌전증,남성,1
202206,경상북도,군위군,시각,여성,13
202206,경상북도,의성군,지체,남성,74
202206,경상북도,의성군,청각,여성,58
202206,경상북도,의성군,언어,남성,5
202206,경상북도,의성군,언어,여성,2
202206,경상북도,의성군,지적,남성,157
202206,경상북도,의성군,지적,여성,114
202206,경상북도,의성군,지체,여성,56
202206,경상북도,의성군,뇌병변,남성,70
202206,경상북도,의성군,뇌병변,여성,55
202206,경상북도,의성군,자폐성,남성,7
202206,경상북도,의성군,정신,남성,38
202206,경상북도,의성군,정신,여성,36
202206,경상북도,의성군,신장,남성,39
202206,경상북도,의성군,신장,여성,30
202206,경상북도,의성군,심장,남성,1
202206,경상북도,의성군,심장,여성,1
202206,경상북도,의성군,호흡기,남성,6
202206,경상북도,의성군,호흡기,여성,1
202206,경상북도,의성군,시각,남성,32
202206,경상북도,의성군,시각,여성,31
202206,경상북도,의성군,청각,남성,49
202206,경상북도,청송군,청각,남성,22
202206,경상북도,청송군,청각,여성,23
202206,경상북도,청송군,지적,남성,49
202206,경상북도,청송군,지적,여성,41
202206,경상북도,청송군,뇌병변,남성,24
202206,경상북도,청송군,뇌병변,여성,26
202206,경상북도,청송군,자폐성,남성,1
202206,경상북도,청송군,정신,남성,22
202206,경상북도,청송군,정신,여성,6
202206,경상북도,청송군,지체,여성,29
202206,경상북도,청송군,신장,남성,10
202206,경상북도,청송군,신장,여성,3
202206,경상북도,청송군,호흡기,남성,2
202206,경상북도,청송군,시각,남성,13
202206,경상북도,청송군,지체,남성,27
202206,경상북도,청송군,시각,여성,14
202206,경상북도,영양군,청각,남성,18
202206,경상북도,영양군,청각,여성,19
202206,경상북도,영양군,언어,여성,1
202206,경상북도,영양군,지적,남성,57
202206,경상북도,영양군,지적,여성,47
202206,경상북도,영양군,뇌병변,남성,15
202206,경상북도,영양군,뇌병변,여성,16
202206,경상북도,영양군,자폐성,남성,2
202206,경상북도,영양군,자폐성,여성,2
202206,경상북도,영양군,정신,남성,8
202206,경상북도,영양군,정신,여성,7
202206,경상북도,영양군,신장,남성,13
202206,경상북도,영양군,신장,여성,1
202206,경상북도,영양군,지체,여성,16
202206,경상북도,영양군,호흡기,여성,1
202206,경상북도,영양군,간,남성,1
202206,경상북도,영양군,장루.요루,남성,1
202206,경상북도,영양군,시각,남성,10
202206,경상북도,영양군,시각,여성,10
202206,경상북도,영양군,지체,남성,29
202206,경상북도,영덕군,청각,남성,37
202206,경상북도,영덕군,청각,여성,52
202206,경상북도,영덕군,언어,남성,3
202206,경상북도,영덕군,언어,여성,2
202206,경상북도,영덕군,지적,남성,74
202206,경상북도,영덕군,지적,여성,52
202206,경상북도,영덕군,뇌병변,남성,44
202206,경상북도,영덕군,뇌병변,여성,36
202206,경상북도,영덕군,자폐성,남성,7
202206,경상북도,영덕군,정신,남성,34
202206,경상북도,영덕군,정신,여성,16
202206,경상북도,영덕군,지체,여성,32
202206,경상북도,영덕군,신장,남성,36
202206,경상북도,영덕군,신장,여성,15
202206,경상북도,영덕군,호흡기,남성,5
202206,경상북도,영덕군,호흡기,여성,2
202206,경상북도,영덕군,안면,남성,1
202206,경상북도,영덕군,안면,여성,1
202206,경상북도,영덕군,뇌전증,남성,1
202206,경상북도,영덕군,뇌전증,여성,1
202206,경상북도,영덕군,시각,남성,15
202206,경상북도,영덕군,지체,남성,71
202206,경상북도,영덕군,시각,여성,31
202206,경상북도,청도군,청각,남성,32
202206,경상북도,청도군,청각,여성,31
202206,경상북도,청도군,언어,남성,3
202206,경상북도,청도군,언어,여성,1
202206,경상북도,청도군,지적,남성,101
202206,경상북도,청도군,지체,남성,68
202206,경상북도,청도군,지적,여성,49
202206,경상북도,청도군,뇌병변,남성,38
202206,경상북도,청도군,지체,여성,32
202206,경상북도,청도군,뇌병변,여성,34
202206,경상북도,청도군,자폐성,남성,4
202206,경상북도,청도군,정신,남성,23
202206,경상북도,청도군,정신,여성,22
202206,경상북도,청도군,신장,남성,26
202206,경상북도,청도군,신장,여성,26
202206,경상북도,청도군,호흡기,남성,4
202206,경상북도,청도군,호흡기,여성,1
202206,경상북도,청도군,시각,남성,18
202206,경상북도,청도군,안면,남성,1
202206,경상북도,청도군,장루.요루,여성,1
202206,경상북도,청도군,뇌전증,남성,1
202206,경상북도,청도군,시각,여성,15
202206,경상북도,고령군,청각,남성,23
202206,경상북도,고령군,청각,여성,21
202206,경상북도,고령군,언어,남성,2
202206,경상북도,고령군,지적,남성,97
202206,경상북도,고령군,지적,여성,40
202206,경상북도,고령군,뇌병변,남성,46
202206,경상북도,고령군,뇌병변,여성,52
202206,경상북도,고령군,자폐성,남성,1
202206,경상북도,고령군,자폐성,여성,1
202206,경상북도,고령군,정신,남성,9
202206,경상북도,고령군,정신,여성,12
202206,경상북도,고령군,지체,여성,28
202206,경상북도,고령군,신장,남성,30
202206,경상북도,고령군,신장,여성,16
202206,경상북도,고령군,호흡기,남성,1
202206,경상북도,고령군,호흡기,여성,1
202206,경상북도,고령군,시각,남성,18
202206,경상북도,고령군,지체,남성,53
202206,경상북도,고령군,시각,여성,11
202206,경상북도,성주군,청각,남성,24
202206,경상북도,성주군,청각,여성,29
202206,경상북도,성주군,언어,남성,6
202206,경상북도,성주군,언어,여성,2
202206,경상북도,성주군,지적,남성,100
202206,경상북도,성주군,지적,여성,74
202206,경상북도,성주군,뇌병변,남성,34
202206,경상북도,성주군,뇌병변,여성,37
202206,경상북도,성주군,자폐성,남성,7
202206,경상북도,성주군,지체,남성,51
202206,경상북도,성주군,정신,남성,19
202206,경상북도,성주군,정신,여성,27
202206,경상북도,성주군,신장,남성,25
202206,경상북도,성주군,신장,여성,18
202206,경상북도,성주군,호흡기,남성,1
202206,경상북도,성주군,지체,여성,27
202206,경상북도,성주군,호흡기,여성,2
202206,경상북도,성주군,안면,여성,1
202206,경상북도,성주군,뇌전증,여성,1
202206,경상북도,성주군,시각,남성,12
202206,경상북도,성주군,시각,여성,20
202206,경상북도,칠곡군,청각,여성,50
202206,경상북도,칠곡군,언어,남성,2
202206,경상북도,칠곡군,지체,남성,94
202206,경상북도,칠곡군,지적,남성,172
202206,경상북도,칠곡군,지적,여성,109
202206,경상북도,칠곡군,뇌병변,남성,70
202206,경상북도,칠곡군,지체,여성,52
202206,경상북도,칠곡군,뇌병변,여성,50
202206,경상북도,칠곡군,자폐성,남성,19
202206,경상북도,칠곡군,정신,남성,47
202206,경상북도,칠곡군,정신,여성,50
202206,경상북도,칠곡군,신장,남성,51
202206,경상북도,칠곡군,신장,여성,47
202206,경상북도,칠곡군,호흡기,남성,5
202206,경상북도,칠곡군,뇌전증,남성,2
202206,경상북도,칠곡군,시각,남성,25
202206,경상북도,칠곡군,시각,여성,29
202206,경상북도,칠곡군,청각,남성,36
202206,경상북도,예천군,청각,남성,50
202206,경상북도,예천군,청각,여성,51
202206,경상북도,예천군,언어,남성,2
202206,경상북도,예천군,지적,남성,149
202206,경상북도,예천군,지적,여성,103
202206,경상북도,예천군,뇌병변,남성,47
202206,경상북도,예천군,뇌병변,여성,69
202206,경상북도,예천군,자폐성,남성,6
202206,경상북도,예천군,자폐성,여성,1
202206,경상북도,예천군,정신,남성,24
202206,경상북도,예천군,정신,여성,33
202206,경상북도,예천군,신장,남성,24
202206,경상북도,예천군,지체,여성,56
202206,경상북도,예천군,신장,여성,20
202206,경상북도,예천군,지체,남성,87
202206,경상북도,예천군,호흡기,남성,4
202206,경상북도,예천군,호흡기,여성,2
202206,경상북도,예천군,안면,남성,1
202206,경상북도,예천군,시각,남성,30
202206,경상북도,예천군,시각,여성,38
202206,경상북도,봉화군,청각,남성,27
202206,경상북도,봉화군,청각,여성,25
202206,경상북도,봉화군,지적,남성,77
202206,경상북도,봉화군,지체,남성,40
202206,경상북도,봉화군,지적,여성,47
202206,경상북도,봉화군,뇌병변,남성,19
202206,경상북도,봉화군,뇌병변,여성,30
202206,경상북도,봉화군,지체,여성,34
202206,경상북도,봉화군,자폐성,남성,3
202206,경상북도,봉화군,자폐성,여성,1
202206,경상북도,봉화군,정신,남성,11
202206,경상북도,봉화군,정신,여성,11
202206,경상북도,봉화군,신장,남성,24
202206,경상북도,봉화군,신장,여성,20
202206,경상북도,봉화군,호흡기,남성,2
202206,경상북도,봉화군,시각,남성,22
202206,경상북도,봉화군,시각,여성,31
202206,경상북도,울진군,청각,남성,39
202206,경상북도,울진군,청각,여성,36
202206,경상북도,울진군,지적,남성,117
202206,경상북도,울진군,지적,여성,82
202206,경상북도,울진군,뇌병변,남성,43
202206,경상북도,울진군,뇌병변,여성,43
202206,경상북도,울진군,자폐성,남성,3
202206,경상북도,울진군,정신,남성,23
202206,경상북도,울진군,정신,여성,16
202206,경상북도,울진군,지체,여성,44
202206,경상북도,울진군,신장,남성,24
202206,경상북도,울진군,신장,여성,25
202206,경상북도,울진군,호흡기,남성,4
202206,경상북도,울진군,호흡기,여성,1
202206,경상북도,울진군,지체,남성,68
202206,경상북도,울진군,시각,남성,21
202206,경상북도,울진군,시각,여성,39
202206,경상북도,울릉군,청각,남성,4
202206,경상북도,울릉군,청각,여성,3
202206,경상북도,울릉군,지적,남성,8
202206,경상북도,울릉군,지적,여성,5
202206,경상북도,울릉군,뇌병변,남성,3
202206,경상북도,울릉군,뇌병변,여성,4
202206,경상북도,울릉군,지체,남성,3
202206,경상북도,울릉군,정신,남성,2
202206,경상북도,울릉군,신장,여성,2
202206,경상북도,울릉군,지체,여성,1
202206,경상북도,울릉군,시각,남성,2
202206,경상북도,울릉군,시각,여성,6
202206,경상남도,창원시,청각,남성,206
202206,경상남도,창원시,청각,여성,291
202206,경상남도,창원시,언어,남성,33
202206,경상남도,창원시,언어,여성,18
202206,경상남도,창원시,지적,남성,932
202206,경상남도,창원시,지체,남성,566
202206,경상남도,창원시,지적,여성,765
202206,경상남도,창원시,뇌병변,남성,574
202206,경상남도,창원시,뇌병변,여성,612
202206,경상남도,창원시,자폐성,남성,213
202206,경상남도,창원시,지체,여성,355
202206,경상남도,창원시,자폐성,여성,54
202206,경상남도,창원시,정신,남성,306
202206,경상남도,창원시,정신,여성,266
202206,경상남도,창원시,신장,남성,530
202206,경상남도,창원시,신장,여성,450
202206,경상남도,창원시,심장,남성,2
202206,경상남도,창원시,심장,여성,2
202206,경상남도,창원시,호흡기,남성,37
202206,경상남도,창원시,호흡기,여성,17
202206,경상남도,창원시,시각,남성,198
202206,경상남도,창원시,간,남성,1
202206,경상남도,창원시,안면,남성,2
202206,경상남도,창원시,안면,여성,2
202206,경상남도,창원시,장루.요루,남성,1
202206,경상남도,창원시,장루.요루,여성,2
202206,경상남도,창원시,뇌전증,남성,4
202206,경상남도,창원시,뇌전증,여성,5
202206,경상남도,창원시,시각,여성,231
202206,경상남도,진주시,청각,남성,124
202206,경상남도,진주시,청각,여성,136
202206,경상남도,진주시,언어,남성,16
202206,경상남도,진주시,언어,여성,7
202206,경상남도,진주시,지적,남성,450
202206,경상남도,진주시,지적,여성,324
202206,경상남도,진주시,뇌병변,남성,200
202206,경상남도,진주시,뇌병변,여성,241
202206,경상남도,진주시,자폐성,남성,79
202206,경상남도,진주시,자폐성,여성,12
202206,경상남도,진주시,정신,남성,150
202206,경상남도,진주시,정신,여성,135
202206,경상남도,진주시,신장,남성,241
202206,경상남도,진주시,지체,여성,161
202206,경상남도,진주시,신장,여성,168
202206,경상남도,진주시,심장,남성,2
202206,경상남도,진주시,심장,여성,1
202206,경상남도,진주시,호흡기,남성,18
202206,경상남도,진주시,호흡기,여성,10
202206,경상남도,진주시,안면,여성,1
202206,경상남도,진주시,뇌전증,여성,3
202206,경상남도,진주시,지체,남성,261
202206,경상남도,진주시,시각,남성,83
202206,경상남도,진주시,시각,여성,75
202206,경상남도,통영시,청각,남성,46
202206,경상남도,통영시,청각,여성,53
202206,경상남도,통영시,언어,남성,6
202206,경상남도,통영시,언어,여성,7
202206,경상남도,통영시,지적,남성,161
202206,경상남도,통영시,지체,남성,111
202206,경상남도,통영시,지적,여성,147
202206,경상남도,통영시,뇌병변,남성,95
202206,경상남도,통영시,뇌병변,여성,85
202206,경상남도,통영시,자폐성,남성,12
202206,경상남도,통영시,지체,여성,64
202206,경상남도,통영시,자폐성,여성,3
202206,경상남도,통영시,정신,남성,30
202206,경상남도,통영시,정신,여성,28
202206,경상남도,통영시,신장,남성,126
202206,경상남도,통영시,신장,여성,76
202206,경상남도,통영시,심장,남성,2
202206,경상남도,통영시,호흡기,남성,4
202206,경상남도,통영시,호흡기,여성,3
202206,경상남도,통영시,시각,남성,39
202206,경상남도,통영시,간,남성,1
202206,경상남도,통영시,안면,남성,2
202206,경상남도,통영시,뇌전증,남성,1
202206,경상남도,통영시,시각,여성,48
202206,경상남도,사천시,청각,여성,73
202206,경상남도,사천시,지체,남성,116
202206,경상남도,사천시,언어,남성,5
202206,경상남도,사천시,언어,여성,3
202206,경상남도,사천시,지적,남성,235
202206,경상남도,사천시,지적,여성,161
202206,경상남도,사천시,뇌병변,남성,74
202206,경상남도,사천시,뇌병변,여성,91
202206,경상남도,사천시,지체,여성,72
202206,경상남도,사천시,자폐성,남성,13
202206,경상남도,사천시,자폐성,여성,3
202206,경상남도,사천시,정신,남성,55
202206,경상남도,사천시,정신,여성,53
202206,경상남도,사천시,신장,남성,79
202206,경상남도,사천시,신장,여성,56
202206,경상남도,사천시,호흡기,남성,7
202206,경상남도,사천시,호흡기,여성,3
202206,경상남도,사천시,간,여성,1
202206,경상남도,사천시,안면,남성,1
202206,경상남도,사천시,안면,여성,1
202206,경상남도,사천시,장루.요루,남성,1
202206,경상남도,사천시,시각,남성,29
202206,경상남도,사천시,시각,여성,38
202206,경상남도,사천시,청각,남성,59
202206,경상남도,김해시,청각,남성,143
202206,경상남도,김해시,청각,여성,172
202206,경상남도,김해시,언어,남성,10
202206,경상남도,김해시,언어,여성,6
202206,경상남도,김해시,지적,남성,502
202206,경상남도,김해시,지적,여성,343
202206,경상남도,김해시,뇌병변,남성,276
202206,경상남도,김해시,뇌병변,여성,273
202206,경상남도,김해시,자폐성,남성,133
202206,경상남도,김해시,자폐성,여성,24
202206,경상남도,김해시,정신,남성,162
202206,경상남도,김해시,정신,여성,163
202206,경상남도,김해시,신장,남성,249
202206,경상남도,김해시,지체,여성,165
202206,경상남도,김해시,신장,여성,181
202206,경상남도,김해시,심장,남성,4
202206,경상남도,김해시,심장,여성,1
202206,경상남도,김해시,호흡기,남성,23
202206,경상남도,김해시,지체,남성,310
202206,경상남도,김해시,호흡기,여성,7
202206,경상남도,김해시,안면,남성,1
202206,경상남도,김해시,안면,여성,1
202206,경상남도,김해시,장루.요루,남성,2
202206,경상남도,김해시,뇌전증,남성,4
202206,경상남도,김해시,뇌전증,여성,2
202206,경상남도,김해시,시각,남성,72
202206,경상남도,김해시,시각,여성,110
202206,경상남도,밀양시,청각,남성,59
202206,경상남도,밀양시,청각,여성,69
202206,경상남도,밀양시,언어,남성,2
202206,경상남도,밀양시,언어,여성,3
202206,경상남도,밀양시,지적,남성,180
202206,경상남도,밀양시,지적,여성,126
202206,경상남도,밀양시,뇌병변,남성,97
202206,경상남도,밀양시,뇌병변,여성,87
202206,경상남도,밀양시,자폐성,남성,6
202206,경상남도,밀양시,자폐성,여성,2
202206,경상남도,밀양시,정신,남성,49
202206,경상남도,밀양시,정신,여성,42
202206,경상남도,밀양시,신장,남성,76
202206,경상남도,밀양시,지체,여성,83
202206,경상남도,밀양시,신장,여성,50
202206,경상남도,밀양시,심장,여성,4
202206,경상남도,밀양시,호흡기,남성,10
202206,경상남도,밀양시,호흡기,여성,3
202206,경상남도,밀양시,안면,여성,2
202206,경상남도,밀양시,장루.요루,여성,1
202206,경상남도,밀양시,뇌전증,남성,1
202206,경상남도,밀양시,지체,남성,123
202206,경상남도,밀양시,시각,남성,43
202206,경상남도,밀양시,시각,여성,48
202206,경상남도,거제시,청각,남성,74
202206,경상남도,거제시,청각,여성,51
202206,경상남도,거제시,언어,남성,11
202206,경상남도,거제시,언어,여성,4
202206,경상남도,거제시,지적,남성,342
202206,경상남도,거제시,지적,여성,237
202206,경상남도,거제시,뇌병변,남성,107
202206,경상남도,거제시,뇌병변,여성,101
